date,age,aliq_at,aliq_mat,ami_126d,at_be,at_gr1,at_me,at_turnover,be_gr1a,be_me,beta_60m,beta_dimson_21d,betabab_1260d,betadown_252d,bev_mev,bidaskhl_21d,capex_abn,capx_gr1,capx_gr2,capx_gr3,cash_at,chcsho_12m,coa_gr1a,col_gr1a,cop_at,cop_atl1,corr_1260d,coskew_21d,cowc_gr1a,dbnetis_at,debt_gr3,debt_me,dgp_dsale,div12m_me,dolvol_126d,dolvol_var_126d,dsale_dinv,dsale_drec,dsale_dsga,earnings_variability,ebit_bev,ebit_sale,ebitda_mev,emp_gr1,eq_dur,eqnetis_at,eqnpo_12m,eqnpo_me,eqpo_me,f_score,fcf_me,fnl_gr1a,gp_at,gp_atl1,inv_gr1,inv_gr1a,iskew_capm_21d,iskew_ff3_21d,iskew_hxz4_21d,ival_me,ivol_capm_21d,ivol_capm_252d,ivol_ff3_21d,ivol_hxz4_21d,kz_index,lnoa_gr1a,lti_gr1a,market_equity,mispricing_mgmt,mispricing_perf,ncoa_gr1a,ncol_gr1a,netdebt_me,netis_at,nfna_gr1a,ni_ar1,ni_be,ni_inc8q,ni_ivol,ni_me,niq_at,niq_at_chg1,niq_be,niq_be_chg1,niq_su,nncoa_gr1a,noa_at,noa_gr1a,o_score,oaccruals_at,oaccruals_ni,ocf_at,ocf_at_chg1,ocf_me,ocfq_saleq_std,op_at,op_atl1,ope_be,ope_bel1,opex_at,pi_nix,ppeinv_gr1a,prc,prc_highprc_252d,qmj,qmj_growth,qmj_prof,qmj_safety,rd5_at,rd_me,rd_sale,resff3_12_1,resff3_6_1,ret_12_1,ret_12_7,ret_1_0,ret_3_1,ret_60_12,ret_6_1,ret_9_1,rmax1_21d,rmax5_21d,rmax5_rvol_21d,rskew_21d,rvol_21d,sale_bev,sale_emp_gr1,sale_gr1,sale_gr3,sale_me,saleq_gr1,saleq_su,seas_11_15an,seas_11_15na,seas_16_20an,seas_16_20na,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,seas_6_10an,seas_6_10na,sti_gr1a,taccruals_at,taccruals_ni,tangibility,tax_gr1a,turnover_126d,turnover_var_126d,z_score,zero_trades_126d,zero_trades_21d,zero_trades_252d
31-8-1961,0.010785907,-0.02274729,0.010979133,-0.005434591,-0.004738154,-0.019254039,-0.015967469,0.008783765,-0.017587075,-0.024422607,0.022240098,0.015814041,0.035160946,0.003556675,-0.02645914,-0.019229504,-0.015070591,-0.013172462,-0.005607289,-0.006403741,0.007788346,-0.005019894,-0.003674171,-0.009748013,0.013282399,0.011404479,0.030244098,0.015973145,0.005186011,-0.005865658,0.013018427,-0.002046975,0.026892478,-0.010988224,-0.000662677,0.007768425,0.001021664,-0.005679193,-0.008172653,0.001886817,0.031844257,0.016981538,-0.010028851,-0.015144527,-0.024068685,,-0.008661132,,,0.013533289,0.014944773,-0.006748257,0.036463716,0.03361841,0.00973931,-0.000801441,-0.009741114,-0.004887924,,-0.009488069,0.008096429,0.012599134,0.009126525,,-0.020827477,-0.000302604,-0.010694376,-0.026153102,-0.017326188,0.02714001,0.002575301,0.00965261,-0.000459956,,-0.004289963,-0.009283258,0.030974852,,-0.027764201,-0.007192648,,,,,,-0.002840621,0.004275728,-0.000349865,0.008813712,0.00070267,0.002643816,0.010051574,-0.003344908,0.002007679,,0.019545467,0.014732371,0.017363817,0.01738534,0.020435305,0.020470946,0.00062017,-0.025066984,0.007951605,0.028530872,0.021013707,0.018519139,0.02296595,-0.002329505,-0.002161733,-0.006176657,-0.000417392,0.007005242,0.022548584,0.021790899,0.014383978,0.015812491,-0.022936939,0.018858595,0.019276586,0.003478356,0.009187168,0.00824045,-0.005696626,0.006404987,0.019775055,-0.012578085,-0.006146846,-0.013660921,-0.019240075,,,0.011532736,0.003707819,0.011166683,-0.000411964,0.015180595,0.019306155,0.011463084,-0.019314499,0.00709332,0.014792049,,-0.015806562,-0.014648167,-0.005841143,0.021488889,0.015568812,0.002456562,,0.012221806,0.011525266,0.017056531
30-9-1961,-0.00405072,-0.028307508,0.003198944,0.015943696,0.004029637,-0.019407221,0.004496193,-0.009743983,-0.01179393,-0.018389749,0.064103802,-0.003423549,0.05682618,0.039154128,-0.015216306,-0.020350536,-0.005886545,0.000117233,-0.005646031,-0.015668266,0.025427608,-0.015946501,-0.016066503,-0.016947811,0.022903673,0.028813406,0.043137519,-0.005453698,-0.003265046,-0.019436808,0.007563246,0.013998775,0.011223025,0.013263908,0.029154386,0.000985124,0.004677946,0.008854161,0.01077519,-0.014919144,0.04603022,0.012781644,0.001946393,-0.020621815,-0.014060429,,0.008794773,,,0.008070173,0.021289029,-0.019695906,0.034168081,0.031470587,0.002749845,-0.000527151,0.010617253,0.005575925,,-0.008297329,0.032563711,0.033860654,0.036212099,,-0.042615527,0.000317091,0.000305995,-0.012810014,-0.007176918,0.025946998,0.002633102,0.014537851,-0.01199673,,-0.019939437,-0.012981642,0.037520807,,-0.051187593,-0.0010579,,,,,,-0.001318537,0.023432841,-0.002170138,0.031332756,-0.002309803,0.003191729,0.021408719,0.008452955,0.025148926,,0.021336136,0.024317492,0.024610247,0.03209456,0.018135005,0.02277814,0.008390561,-0.018989338,0.036843714,0.035620969,0.034324093,0.013682771,0.036838934,-0.009830824,-0.004049004,0.002356921,-0.005673309,0.003427757,0.014643278,0.009718635,-0.022355314,0.02990525,-0.035762469,0.018806232,0.002144426,0.024058333,0.022164203,-0.013325342,0.010618195,0.032086372,0.024756281,0.006295199,-0.036964575,-0.021603365,-0.019188031,,,0.010305681,0.030690941,0.019683216,0.001964679,0.020375252,0.012989618,0.037127278,-0.026995558,0.008449355,0.016955734,,0.005148654,0.012580653,-0.006679029,0.026415035,0.036365472,0.000367808,,0.036996186,0.031158435,0.043669284
31-10-1961,0.007991529,-0.011322249,0.006276208,-0.00034008,0.024088517,-0.012861266,0.00060112,-0.003374783,-0.018732492,-0.003492335,0.032949774,0.013772831,0.040984432,0.015095702,-0.011348191,-0.010598169,-0.000285382,0.011892416,0.018824514,0.000195698,0.021924782,0.027528344,0.007484023,-0.023586427,0.042776567,0.041621592,0.03373661,0.005575686,0.039192128,0.003652792,0.013623687,-0.000998285,0.033704624,-0.000220067,0.002920095,-0.003457474,0.033614402,0.009411139,0.00258197,-0.008067154,0.022379812,-0.001609514,-0.008242129,0.004276341,-0.012351427,,0.005879682,,,0.018014323,0.025208029,0.001661019,0.036475643,0.028735326,0.032468438,0.020023841,-0.001205593,-0.005002022,,0.004507266,0.013062299,0.009837814,0.014057843,,-0.018751996,0.018452657,0.013997351,-0.019428465,0.014382681,0.029113009,0.014017633,0.014672853,-9.06E-05,,-0.000300559,0.007305982,0.017572837,,-0.036214959,0.001648897,,,,,,0.009980428,0.018482966,0.028419531,0.027663334,0.033738243,0.038433391,0.027583964,0.023418798,0.028906912,,0.026034468,0.024892275,0.011631288,0.008305295,0.022870768,0.004269038,0.024757786,-0.006356854,0.020323274,0.053869842,0.042879294,0.024477499,0.034220567,0.011842886,-0.009462734,0.013139469,0.02870346,0.005569494,0.023579881,0.010876972,-0.00639616,0.009023476,-0.014138468,0.017538044,0.023076481,0.019463474,0.011102705,0.00353822,0.006354781,0.018651858,0.02238399,0.002947294,-0.017652416,-0.003991304,-0.013281677,,,-0.002929198,0.001075196,0.026400935,-0.000968425,0.013469521,0.018732002,-0.009916114,-0.017283604,0.013933047,0.026013246,,0.012662297,0.033287119,0.012551555,0.034684333,0.03072821,-0.011385718,,0.034065262,0.022350876,0.035780374
30-11-1961,0.01124914,-0.014010314,-0.005034782,0.010808946,-0.001519632,-0.010230309,-0.003785146,0.016582315,0.001706604,-0.006547709,-0.006131519,0.005427073,0.002152727,-0.015570364,-0.007351318,-0.006828646,-0.008693365,-0.002950569,-0.006634407,-0.002997786,0.009219152,-0.001738996,-0.001346425,-0.007582204,-0.004199928,-0.002221562,-0.000676458,0.005043271,-0.003444022,-0.00030785,0.002664693,-0.013772702,0.010477258,-0.01429225,-0.000486086,-0.006739109,0.002337917,0.001875451,0.010070948,0.010809863,0.010110758,-0.004206312,-0.00172485,-0.023839384,-0.002639249,,-0.010558522,,,0.005423076,0.004091139,0.002928738,0.012058974,0.012903413,0.003810722,-0.007681996,-0.006834901,-0.006958734,,0.011003127,-0.002713507,-0.00976645,-0.001932339,,-0.021878829,-0.000902271,0.013610789,0.017184976,-0.003640425,0.014451606,-0.005420457,0.003630603,0.014612748,,-0.001869597,-0.018272247,0.011915345,,-0.002071759,-0.000232854,,,,,,-0.002265943,0.001215547,-0.002663387,0.015738952,-7.76E-05,-0.002239689,0.004154614,-0.005602308,-0.004663042,,0.00810023,0.013411041,0.006604578,0.006092412,0.011475631,0.008540984,-0.009248675,-0.005010808,0.002101329,0.011846446,0.016634081,-0.001172062,0.010076001,-0.012927055,-0.003591684,-0.013967336,0.009403025,-0.003843644,0.017305599,0.022273067,-0.00106083,-0.000798773,-0.009387018,-0.00301486,0.016739827,0.001148924,-0.007296507,0.001033017,-0.006584908,-0.006622843,0.008995336,-0.010178604,0.005116422,-0.000386314,0.000799879,,,0.008970013,-0.000996978,0.000796391,-0.011957477,0.01228454,0.016410948,0.009004428,-0.009854425,-0.006748597,0.017510682,,-0.000617848,-0.006548496,-0.01927651,-0.001546363,-0.016642442,-0.00833311,,-0.003685946,-0.015015211,-0.002513375
31-12-1961,-0.023309396,0.025233151,-0.017969324,-0.007412494,-0.004140629,0.020384105,0.025456983,0.00592727,0.019759166,0.040051242,-0.033938817,-0.009072405,-0.041837863,-0.019661784,0.038995534,0.018144924,0.010863734,0.014637145,0.008444405,0.001597895,-0.012789183,0.0118915,0.030195762,0.015188563,-0.015446967,-0.018728302,-0.038789251,-0.010923742,0.015252476,0.010174158,-0.002556665,0.002073273,-0.026138944,0.027533729,-0.010980242,0.004462549,0.009846715,-0.01488212,0.001048862,0.013216065,-0.034118657,-0.016884343,0.031579212,0.023977443,0.044413151,,0.013499538,,,-0.018700229,-0.016336422,0.007859263,-0.039459675,-0.041482789,0.00782215,0.017139145,-0.0074446,-0.001148424,,0.039009883,0.00174486,-0.006135213,0.005976311,,0.031889074,-0.002395839,0.011386873,0.012677097,0.018283134,-0.039810096,-0.003015228,-0.010672437,0.009446275,,0.009809582,0.010672611,-0.041284423,,0.045202278,0.037308791,,,,,,0.000433177,-0.004101224,0.011108964,-0.031392136,0.009501854,0.003530015,-0.017455222,0.002838954,-0.001036795,,-0.02184558,-0.024191544,-0.027893173,-0.033137707,-0.01483703,-0.006213222,-0.005813439,0.02186014,-0.042146747,-0.040495807,-0.037527749,-0.016993186,-0.025069192,-0.013460871,0.015873105,-0.021838921,-0.023045975,-0.030480416,-0.037698607,-0.009463854,0.024806545,-0.034998826,0.039015246,-0.044150037,-0.043973456,-0.002585792,0.007664569,0.019348947,-0.009599365,0.000623819,-0.015106968,0.018668724,0.0226602,0.01922626,0.040464263,,,0.022579644,-0.009597419,0.011737078,0.012563311,-0.009871912,-0.041698183,-0.016640136,0.033134828,0.016558132,-0.015366245,,0.013931669,0.001709741,0.006523345,-0.020381736,-0.020212018,0.006053451,,-0.024057041,-0.019804544,-0.028860409
31-1-1962,-0.011089162,0.024790892,-0.053448784,0.025992885,-0.009972606,0.031490049,0.059495988,-0.005920878,0.052022082,0.055544233,-0.014784431,-0.000810922,-0.018112104,0.0059861,0.063209974,0.016814405,0.018477612,0.019643489,0.024470138,0.030383811,-0.01912704,0.025925277,0.013392708,0.013673178,-0.008181275,-0.009717315,-0.01084764,-0.00255781,0.005629441,-0.00103305,-0.004327418,0.035038566,-0.014575384,0.045026271,0.024695861,-0.010590968,0.011427997,0.005318515,0.000166304,-0.010130806,-0.051162698,-0.034126052,0.048663487,0.041915423,0.056684446,,0.032663442,,,-0.009001089,-0.006138426,-0.001717754,-0.042220434,-0.050240962,0.023103026,0.022783487,-0.008483196,-0.009424086,,0.05413385,-0.000170335,-0.004020869,0.002005548,,0.027612526,0.033824515,-0.013482427,0.036300114,0.032104891,-0.022809179,0.041719322,0.01593085,-0.018407756,,0.002368248,0.015856588,-0.044804661,,0.022917708,0.046617352,,,,,,0.043103464,0.005812735,0.02942658,-0.014476765,0.028069153,0.016116889,-0.006338749,0.00671138,0.016545246,,-0.042061392,-0.053967666,-0.030015058,-0.040707471,0.001820472,-0.017639494,0.042563354,0.043531546,-0.01726262,-0.036334489,-0.022890877,-0.030386079,-0.031479811,-0.00688971,0.040948724,0.005018229,0.00450269,-0.010338957,-0.014023174,0.001222995,-0.010582248,-0.019480215,0.052211159,-0.028261424,-0.019873432,0.005223394,0.001738988,-0.003773607,-0.006088537,0.006636038,-0.004376915,0.021513556,0.014979841,0.030129269,0.041729539,,,0.01087567,-0.021121471,0.003769124,-0.007974347,0.026218518,-0.024867442,0.010723785,0.057799109,0.028503968,0.014272972,,0.035286479,0.02553744,0.012088551,-0.019916534,-0.014042563,-0.006915556,,-0.003135297,-0.014629918,-0.002792685
28-2-1962,0.00944464,0.014889378,-0.002532002,0.004866494,0.010526737,-0.008474009,0.004399392,-0.012213913,-0.008119301,0.003720858,-0.001401066,0.00518788,0.004064143,0.010090721,0.002284628,-0.000939425,-0.013098201,-0.003958791,-0.004032534,-0.005376399,0.002147658,0.007800057,0.007267768,-0.001859583,0.000148207,0.000229316,-0.002860097,0.010250903,0.01112554,-0.008402499,0.006161924,0.001201661,-0.001377825,0.005798356,0.004885128,0.002217756,0.010454262,-0.006091938,-0.000951269,-0.001860057,-0.005335,0.016512644,0.006372443,0.005385819,0.007754623,,0.006476881,,,-0.011561008,-0.009737809,-0.006884956,0.001841916,-0.001214608,0.009487935,0.013158253,0.000894102,-0.003886161,,0.010540159,0.007338311,0.011829154,0.007693468,,-0.000308629,-0.007618192,0.00774198,-0.000548694,-0.003157997,0.00142985,-0.00833112,0.012140736,-0.001843056,,-0.006198055,-0.007195672,0.003941889,,-0.005932752,0.009740824,,,,,,-0.01673722,-0.009428071,-0.011349649,0.004294936,-0.010536433,-0.009202657,0.000353362,-0.002369378,0.002320271,,0.008696302,0.007297394,0.001250307,-0.003348412,-0.016456326,-0.007983567,-0.003534835,0.001275651,0.006852825,-0.000579286,0.00032856,-0.002068919,0.006803056,-0.004461523,-0.004304451,0.004169511,0.005105483,0.009430025,0.000132905,-0.010005916,0.014690398,-0.001077471,0.005846307,0.016807679,0.01222481,0.012296904,0.014277756,0.009845841,0.009353231,0.011216133,-0.013614691,0.011598781,-0.005563739,-0.004810016,-0.012414368,,,0.002329059,-0.007878014,-0.002840682,-0.009703573,-0.001058105,-0.003853452,-0.004994681,0.002938246,0.000579908,0.004301265,,-0.008416225,-0.006325617,0.009162836,0.012271395,0.013125236,0.00075519,,0.014418674,0.014862573,0.011891344
31-3-1962,-0.003056292,-0.000758959,0.006452352,0.008017512,0.015344421,0.00193246,-0.007456073,-0.007716005,0.00092626,-0.004454159,0.009614877,0.011052375,0.016373971,0.011198463,-0.002425423,-0.004535083,-0.003557838,-0.003002122,-0.0029121,-0.004278016,-0.005019041,-0.00496015,0.002387428,-0.005956424,0.007247945,0.004596655,0.01001513,0.000858369,0.010089901,-0.017883229,-0.006094462,0.015200684,0.000692874,0.004797531,0.005596211,-0.000228734,2.64E-05,5.06E-05,0.0049785,-0.015615519,0.001523969,-0.004679138,-0.012158929,0.002090651,-0.002256241,,0.002811438,,,-0.016608655,0.005971755,-0.015649709,0.016421256,0.012614129,-5.43E-05,-0.004860967,0.001923526,0.00188387,,-0.007265381,0.015250378,0.015997042,0.016040187,,-0.007290879,-0.000552848,-0.000771107,-0.002740173,0.002698711,0.015952697,-0.003545477,0.004623698,-0.019242938,,-0.01775824,0.002055435,-0.000356693,,-0.021971358,-0.008909783,,,,,,-0.004015344,0.005548705,0.005596284,0.006558185,0.00666013,0.005022243,0.00872161,0.000487803,0.018244324,,0.006971301,0.006161885,0.002012681,0.000945106,0.010548897,-0.006949882,0.007319977,-0.004467996,0.013812788,0.00157671,0.01042976,0.000724487,-0.003053884,-0.003402035,-0.000531162,-0.001989062,0.006727928,0.009328998,0.016849151,0.008925718,0.001929302,-0.007839596,-0.010900816,0.015268901,0.018590307,0.012183431,0.018381748,0.009717896,-0.001632268,0.018674645,0.007578156,-0.013754783,0.005318196,-0.004994972,-0.014201463,,,0.002120946,-0.000908859,0.004859519,-0.004511471,0.005487549,0.015194703,0.003575521,-0.008152928,-0.006419838,0.006961373,,0.006222046,0.010386494,-0.003030532,0.001008734,0.019468943,0.002561511,,0.019329118,0.01616297,0.020367792
30-4-1962,0.013377187,0.009513412,-0.006755611,0.011756257,0.013734679,0.015936166,0.025543632,-0.031002611,0.016902594,0.007452184,0.047556142,0.017472052,0.04542172,0.037266155,0.009682928,0.004297436,0.012796332,0.017127023,0.011988515,0.012789741,0.019754063,0.019225785,0.010232001,0.016387222,0.013430525,0.011467219,0.026177345,-0.000423677,0.003893475,-0.006803018,-0.003558014,0.021344566,0.001740833,0.023313451,0.022984967,-0.011990478,0.0061296,-0.003225221,0.000673787,-0.022945768,0.003000206,0.008119836,0.012807804,0.012051674,0.008642368,,0.023807,,,0.01156314,0.009963765,-0.008918004,-0.002656372,-0.006167634,0.009301497,0.012444419,0.003247376,0.005584397,,0.004587855,0.014243008,0.030588705,0.014134166,,-0.008330973,0.014571495,0.002550488,-0.012947463,0.015389376,0.016666316,0.009934995,-0.00261476,-0.015608146,,-0.010313687,-0.002473563,0.002488823,,-0.030849975,0.009573999,,,,,,0.014204992,0.013988066,0.00785901,0.026615094,0.008116422,0.012674315,0.018376713,0.003058885,0.034704834,,-0.001974598,-0.004787777,-0.00505369,-0.006549417,-0.004139866,-0.009754931,0.014942789,-0.005392715,0.024113324,0.011593039,0.009339972,-0.001818719,0.019407813,-0.054804903,-0.008257688,-0.031293246,0.01078357,-0.001383405,0.022246895,0.008671505,0.003752527,0.009017019,0.006120101,0.005149603,0.017517204,0.024891396,0.021864877,-0.000556525,0.007975061,0.021843103,-0.003872539,0.016065566,-0.00404673,0.014898922,-0.017631565,,,0.005163994,-0.00017404,0.004071916,-0.0030203,0.009297574,0.012171544,-0.007292443,0.011434634,-0.006434652,0.029040287,,0.00125613,0.009505956,0.013196642,-0.00531237,0.035872386,-0.011024347,,0.041937097,0.031859792,0.037337643
31-5-1962,-0.055918863,0.0602418,-0.015722496,-0.005308918,0.021171219,0.055770689,0.034839996,-0.002118828,0.039788312,0.063047543,0.007046336,0.004374199,-0.003211029,0.010873948,0.057005458,0.003895192,0.000772136,0.007649235,0.016083759,0.025507237,-0.024627987,0.014298598,0.041880145,0.035701461,-0.002497122,-0.007415428,-0.018378698,0.008374301,0.023530701,0.026150924,0.023073088,0.01315438,-0.021772388,0.079667319,0.001412385,0.016708684,0.011448327,0.006984474,-0.011351067,0.010080597,-0.021703633,-0.033486861,0.078054566,0.048133863,0.072447846,,0.059021263,,,-0.007523736,-0.00625265,0.024778641,-0.016550428,-0.017745961,0.041056425,0.039922872,0.011705364,0.006402747,,0.06803665,0.021744089,0.041153893,0.023561841,,0.004434887,0.022213922,0.020146008,-0.018637212,0.032542547,0.000585721,0.023272161,0.010438666,0.004680736,,0.023407678,-0.004903943,-0.038253612,,0.016457386,0.077321926,,,,,,0.019112976,-0.003491491,0.031758944,0.020861591,0.02877489,0.015660645,-0.008466068,-0.00071222,0.023842524,,-0.014998891,-0.021037949,-0.040329292,-0.04273721,0.003044037,-0.020787916,0.031008215,0.031644005,-0.00596752,-0.010999177,-0.020949735,-0.020825712,0.015790597,-0.026488901,0.035733012,-0.054185103,-0.000185814,0.007174195,-0.004704393,-0.003300788,0.029148105,-0.022316691,0.041075597,0.007281135,-0.015695599,0.034467043,0.038408156,0.0180371,0.010118294,0.026284874,-0.009134778,0.001350601,0.048625051,0.051629735,0.050742104,,,0.00121931,-0.010749126,-0.020901068,0.018551244,-0.000827448,-0.014166838,-0.006959466,0.04088472,0.008272691,0.002512694,,0.023947176,-0.000857623,0.02372527,-0.040302403,0.023695934,0.015603335,-0.016152317,0.014133036,0.016332294,0.004839287
30-6-1962,-0.001998725,0.008827124,-0.035825666,-0.000987372,-0.01609357,0.019824551,0.023039703,-0.023200245,0.012627467,0.015734815,0.03669177,0.017847666,0.035063457,-0.00384637,0.026345872,-0.012488226,0.007320478,-0.009061106,0.016059374,0.023607106,0.001648648,0.016702214,0.016109899,0.001917711,0.015006194,0.014508698,0.014541197,0.023933179,0.016997023,-0.006640055,0.011751018,0.027808293,0.006236731,0.041918377,0.011762679,-0.001314481,0.018417349,0.012854641,0.024915948,-0.028303792,-0.022377415,0.015075539,0.014798702,0.024769599,0.023198294,,0.038554633,,,0.029284098,0.012842274,-0.004200404,-0.032651562,-0.031340287,0.009889931,0.015208665,0.014202286,0.006165217,,0.030235594,0.022583709,0.036942396,0.030026152,,-0.001190522,0.026977256,0.009621257,-0.004897852,0.024836218,0.008889665,0.031425841,-0.00289542,-0.02002444,,-0.00720733,0.008114516,-0.00899816,,-0.028294723,0.034584767,,,,,,0.029962457,0.001410806,0.025175253,-0.022341974,0.025259721,0.027326315,0.020488193,-0.000452297,0.044094457,,-0.024379332,-0.024103092,-0.007118661,-0.010843859,-0.024537217,-0.003866058,0.017001553,-0.012671245,0.065170367,-0.006210499,0.014310493,-0.011635556,0.000842181,-0.024329989,0.019619794,-0.035039211,0.04562961,0.022607604,0.060630824,0.03360912,-0.001659691,0.03884049,0.023136103,0.057777154,0.061572458,0.01903879,0.028587802,0.008503793,0.017178372,0.0243689,-0.021811637,0.02320028,0.002432577,0.018688463,-0.001929195,,,0.01071719,-0.007212279,0.00610872,0.003607168,0.027232073,0.060269424,-0.026378516,0.019234078,-0.008483797,0.026547887,,0.020896513,0.020728255,0.01662625,0.013287498,0.019981971,-0.00196669,-0.016308959,0.026466194,0.026813048,0.026181346
31-7-1962,0.034576469,-0.03063237,0.009603073,-0.006954379,-0.035656258,-0.03232502,0.000135876,-0.001589779,-0.01625916,-0.026795778,-0.030471982,-0.038241041,-0.022101152,-0.044127798,-0.027918621,0.025182166,0.004881692,-0.005938529,-0.006712045,-0.012685479,0.014827209,-0.007817833,-0.015605473,-0.025818384,0.005167157,0.000928441,0.002420946,-0.003022983,0.004372526,-0.006193063,-0.013451124,0.004371087,0.026711126,-0.055040017,-0.015246169,-0.000651313,0.003455565,-0.015936811,0.014729228,-0.008536913,0.003198071,0.014405784,-0.038239781,-0.028376928,-0.031087546,,-0.03927693,,,0.020680605,0.008783213,-0.010067469,-0.003013995,-0.00538786,-0.017141664,-0.013601206,0.002018507,0.003840249,,-0.015145947,-0.019810184,-0.03237856,-0.019985836,,-0.003862259,-0.021183913,-0.010312901,0.010616521,-0.016387425,-0.01550125,-0.015371974,-0.010913833,-0.013275803,,-0.007460104,0.002284517,0.030255418,,0.008029777,-0.026629224,,,,,,-0.017401871,0.007916365,-0.006932944,-0.024521557,-0.00806535,-0.001195255,0.011804399,0.012451339,0.001615238,,-0.001545995,0.001161199,0.031165203,0.031790291,0.00319066,-0.002268646,-0.010510792,0.001934192,-0.024419605,0.00342543,0.020257092,0.006324602,-0.029813313,0.021270013,-0.010028802,0.039544482,0.006744084,0.010003757,0.001891455,0.013500327,0.032343774,-0.041345824,-0.027986133,-0.011903492,-0.001457012,-0.039266205,-0.037344605,-0.020562947,0.000876658,-0.043770249,0.009440843,0.006275109,-0.040409628,-0.029374523,-0.023119448,,,-0.011978881,0.004338314,-0.01411084,-0.006605814,-0.003467844,-0.006550145,-0.001000947,-0.030808521,0.010577037,0.005263796,,-0.012119309,-0.005265512,-0.017629977,0.036612466,-0.023505852,-0.004135651,-0.00121864,-0.028833412,-0.028801454,-0.02415184
31-8-1962,0.030963936,-0.00477891,-0.014883805,0.005470766,-0.030659228,-0.005546172,0.013229306,0.001580172,-0.010350255,0.002662036,-0.004592531,-0.00271359,-0.006438804,-0.012804996,0.00024382,0.011286709,0.009840231,0.008930873,-0.013184813,-0.008235559,-0.007426664,-0.009911739,-0.009984582,-0.005477684,-0.014720127,-0.01749928,0.005622469,-0.003587527,-0.009177601,-0.003433663,-0.003212594,0.015914807,-0.008271113,-0.012624339,-0.000848612,-0.006211724,-0.016203137,0.00117409,-0.008082284,0.00232596,-0.005376551,-0.007326066,0.000523434,-0.004161304,-0.000123619,,-0.01545257,,,-0.00213554,-0.018297693,-0.007710356,-0.011155924,-0.011671824,-0.006204992,-0.002522801,0.003759074,0.002980837,,0.004459087,-0.009502788,-0.025942652,-0.006921645,,0.026322523,0.003887755,-0.000310954,0.020771873,-0.0097921,-0.020885681,0.008621568,-0.002074927,-0.016718249,,-0.007932475,-0.004704562,0.004380749,,0.016423969,0.001381467,,,,,,0.003729829,-0.013037564,-0.009782356,-0.028833993,-0.006169885,-0.006840327,-0.008052003,0.00890261,-0.000901004,,-0.00778501,-0.006349119,0.007498213,0.013021539,0.003942555,-0.002275171,-0.010434166,0.017073204,-0.012794318,-0.009524055,0.001761094,-0.00981909,-0.027074079,-4.05E-05,0.000574009,-0.027447365,-0.000178077,-0.00620546,-0.004314571,-0.009824248,-0.00058302,-0.014911791,-0.001284343,-0.015802895,-0.004349467,-0.008899271,-0.009329835,0.006589244,0.001642204,-0.012965962,-0.001902771,0.011155504,-0.015130242,-0.027643202,0.003039302,,,0.00326441,-0.004251909,0.00828264,0.005840542,0.00328616,-0.007500327,0.002093617,-0.000335789,-0.00135969,0.005442159,,-0.011116581,-0.016673339,-0.011522932,-0.002936731,-0.016674064,-0.010614721,0.002938546,-0.013397924,-0.010618242,-0.011580575
